id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
3740,df,3.2,询问今日能否还款,我知道我转,我知道我转,5.1,同意今日还款,yes
3741,benrenshoucui,3.2,询问今日能否还款,知道知道一会花了,知道一会花了,5.1,同意今日还款,yes
3742,df,3.2,询问今日能否还款,又有我马上马上我把他他妈卖钱卖绑定的,又有我马上我把他妈卖钱卖绑定的,5.1,同意今日还款,yes
3743,benrenshoucui,3.2,询问今日能否还款,我可以我还款我告诉你这样你能不能帮我这个就是说我这个卡的卡号的全全,我可以我还款我告诉你这样你能不能帮我这个就是说我这个卡的卡号的全全,5.1,同意今日还款,yes
3744,RESC,3.2,询问今日能否还款,呃呃今天可以,呃今天可以,5.1,同意今日还款,yes
3745,benrenshoucui,3.2,询问今日能否还款,他说马上还蛮还不好意思问题,他说马上还蛮还不好意思问题,5.1,同意今日还款,yes
3746,benrenshoucui,3.2,询问今日能否还款,哦我知道了知道,哦我知道了知道,5.1,同意今日还款,yes
3747,benrenshoucui,3.2,询问今日能否还款,哦知道知道我今天要还的,哦知道我今天要还的,5.1,同意今日还款,yes
3748,benrenshoucui,3.2,询问今日能否还款,嗯嗯好的呢,嗯好的呢,5.1,同意今日还款,yes
3749,df,3.2,询问今日能否还款,有了有了今天晚上我打进去吧好不好,有了有了今天晚上我打进去吧好不好,5.1,同意今日还款,yes
3750,benrenshoucui,3.2,询问今日能否还款,嗯我忘记了然后我会处理了一会儿处理,嗯我忘记了然后我会处理了一会儿处理,5.1,同意今日还款,yes
3751,benrenshoucui,3.2,询问今日能否还款,我知道知道现在他那个歇一会儿我转过来我都能正常的完了你就直接扣就可以了是不是,我知道知道现在他那个歇一会儿我转过来我都能正常的完了你就直接扣就可以了是不是,5.1,同意今日还款,yes
3752,benrenshoucui,3.2,询问今日能否还款,哦稍等今天没问题哈,哦稍等今天没问题哈,5.1,同意今日还款,yes
3753,RESC,3.2,询问今日能否还款,呃我今天抓紧了,呃我今天抓紧了,5.1,同意今日还款,yes
3754,df,3.2,询问今日能否还款,啊现在处理,啊现在处理,5.1,同意今日还款,yes
3755,benrenshoucui,3.2,询问今日能否还款,现在还啊,现在还啊,5.1,同意今日还款,yes
3756,benrenshoucui,3.2,询问今日能否还款,今天今天处理处理不成我现在管呃就是是,今天处理不成我现在管呃就是是,5.1,同意今日还款,yes
3757,benrenshoucui,3.2,询问今日能否还款,可以可以我今天会还的,可以我今天会还的,5.1,同意今日还款,yes
3758,benrenshoucui,3.2,询问今日能否还款,啊我等一下处理掉处理掉今天好吧,啊我等一下处理掉处理掉今天好吧,5.1,同意今日还款,yes
3759,benrenshoucui,3.2,询问今日能否还款,哦知道我我今天下午呃,哦知道我今天下午呃,5.1,同意今日还款,yes
3760,benrenshoucui,3.2,询问今日能否还款,然后能能能,然后能能能,5.1,同意今日还款,yes
3761,df,3.2,询问今日能否还款,好的待会我处理吧,好的待会我处理吧,5.1,同意今日还款,yes
3762,benrenshoucui,3.2,询问今日能否还款,哦不知道我马上我就充值吧,哦不知道我马上我就充值吧,5.1,同意今日还款,yes
3763,benrenshoucui,3.2,询问今日能否还款,你好我今天可我今天可以还我说我我说话你能听明白吗,你好我今天可我今天可以还我说我说话你能听明白吗,5.1,同意今日还款,yes
3764,df,3.2,询问今日能否还款,啊今天晚上的处理,啊今天晚上的处理,5.1,同意今日还款,yes
3765,benrenshoucui,3.2,询问今日能否还款,哎呀我马上就打马上就确认就马上,哎呀我马上就打马上就确认就马上,5.1,同意今日还款,yes
3766,benrenshoucui,3.2,询问今日能否还款,换我换到了还到了今天就还到了,换我换到了还到了今天就还到了,5.1,同意今日还款,yes
3767,benrenshoucui,3.2,询问今日能否还款,我知道我马上开马上看一下,我知道我马上开马上看一下,5.1,同意今日还款,yes
3768,df,3.2,询问今日能否还款,嗯知道等一下我给你呃今天我弄,嗯知道等一下我给你呃今天我弄,5.1,同意今日还款,yes
3769,benrenshoucui,3.2,询问今日能否还款,我今天晚上去办这个事情好不好,我今天晚上去办这个事情好不好,5.1,同意今日还款,yes
3770,benrenshoucui,3.2,询问今日能否还款,知道我今天下午就花了嗯,知道我今天下午就花了嗯,5.1,同意今日还款,yes
3771,df,3.2,询问今日能否还款,哎就是港湾的港的按马上办马上过来啊,哎就是港湾的港的按马上办马上过来啊,5.1,同意今日还款,yes
3772,benrenshoucui,3.2,询问今日能否还款,啊知道忘记了忘记了我马上处理我,啊知道忘记了忘记了我马上处理我,5.1,同意今日还款,yes
3773,df,3.2,询问今日能否还款,啊我等一下我等一下给我等下把钱赚到上面的扣掉了好吧,啊我等一下我等一下给我等下把钱赚到上面的扣掉了好吧,5.1,同意今日还款,yes
3774,benrenshoucui,3.2,询问今日能否还款,不都是今天之内还款你听不懂我说话不,不都是今天之内还款你听不懂我说话不,5.1,同意今日还款,yes
3775,benrenshoucui,3.2,询问今日能否还款,嗯好的好的马上交,嗯好的马上交,5.1,同意今日还款,yes
3776,df,3.2,询问今日能否还款,我说我忘了我现在还,我说我忘了我现在还,5.1,同意今日还款,yes
3777,benrenshoucui,3.2,询问今日能否还款,我知道了我会尽快去办,我知道了我会尽快去办,5.1,同意今日还款,yes
3778,benrenshoucui,3.2,询问今日能否还款,恩明天明天你们你们明天扣款了今天晚上保单打进来好吧,恩明天你们明天扣款了今天晚上保单打进来好吧,5.1,同意今日还款,yes
3779,benrenshoucui,3.2,询问今日能否还款,好的好的我跟他说一下那等一会转过去就可以了哦,好的我跟他说一下那等一会转过去就可以了哦,5.1,同意今日还款,yes
3780,benrenshoucui,3.2,询问今日能否还款,哦我知道了我知道了我尽快处理,哦我知道了我尽快处理,5.1,同意今日还款,yes
3781,RESC,3.2,询问今日能否还款,我知道我们尽快还款的好吧,我知道我们尽快还款的好吧,5.1,同意今日还款,yes
3782,benrenshoucui,3.2,询问今日能否还款,哦我知道的我马上操作一下,哦我知道的我马上操作一下,5.1,同意今日还款,yes
3783,RESC,3.2,询问今日能否还款,哦我会尽快处理的,哦我会尽快处理的,5.1,同意今日还款,yes
3784,benrenshoucui,3.2,询问今日能否还款,哦今天会今天上班的今天晚上呃九点钟之前会放进去,哦今天会今天上班的今天晚上呃九点钟之前会放进去,5.1,同意今日还款,yes
3785,benrenshoucui,3.2,询问今日能否还款,可以可以王,可以王,5.1,同意今日还款,yes
3786,df,3.2,询问今日能否还款,哦尽量我尽量晚上,哦尽量我尽量晚上,5.1,同意今日还款,yes
3787,benrenshoucui,3.2,询问今日能否还款,哎呀晚一点晚一点好吧啊晚一点好好好嗯嗯,哎呀晚一点好吧啊晚一点好好好嗯,5.1,同意今日还款,yes
3788,df,3.2,询问今日能否还款,没问题没问题我马上还好嘞,没问题我马上还好嘞,5.1,同意今日还款,yes
3789,benrenshoucui,3.2,询问今日能否还款,啊我马上打过来马上打过来,啊我马上打过来马上打过来,5.1,同意今日还款,yes
3790,df,3.2,询问今日能否还款,今晚,今晚,5.1,同意今日还款,yes
3791,benrenshoucui,3.2,询问今日能否还款,啊我知道我知道应该是明今天下午或者明天上午把钱好像就我这边这个账户有点问题然后卡丢了然后那个钱找不到那个已经去,啊我知道应该是明今天下午或者明天上午把钱好像就我这边这个账户有点问题然后卡丢了然后那个钱找不到那个已经去,5.1,同意今日还款,yes
3792,benrenshoucui,3.2,询问今日能否还款,哦不知道我现在处理,哦不知道我现在处理,5.1,同意今日还款,yes
3793,df,3.2,询问今日能否还款,我知道我知道我等一下把钱存进去,我知道我等一下把钱存进去,5.1,同意今日还款,yes
3794,benrenshoucui,3.2,询问今日能否还款,嗯我知道今天还,嗯我知道今天还,5.1,同意今日还款,yes
3795,benrenshoucui,3.2,询问今日能否还款,哦知道今天晚上就可以交了,哦知道今天晚上就可以交了,5.1,同意今日还款,yes
3796,benrenshoucui,3.2,询问今日能否还款,嗯今天晚上,嗯今天晚上,5.1,同意今日还款,yes
3797,benrenshoucui,3.2,询问今日能否还款,哦我知道了我现在打过去我想把款打过打卡上去,哦我知道了我现在打过去我想把款打过打卡上去,5.1,同意今日还款,yes
3798,df,3.2,询问今日能否还款,我今天就能那个一会儿我就要扣了电话我这里就我那个转过去啊,我今天就能那个一会儿我就要扣了电话我这里就我那个转过去啊,5.1,同意今日还款,yes
3799,df,3.2,询问今日能否还款,啊我忘了忘了马上转还,啊我忘了忘了马上转还,5.1,同意今日还款,yes
3800,benrenshoucui,3.2,询问今日能否还款,嗯应该可以吧我知道了,嗯应该可以吧我知道了,5.1,同意今日还款,yes
3801,df,3.2,询问今日能否还款,把我想起来你给我你给我打电话我我把这个这个哇我马上充进去了,把我想起来你给我你给我打电话我把这个哇我马上充进去了,5.1,同意今日还款,yes
3802,benrenshoucui,3.2,询问今日能否还款,知道今天就差不多还是嗯,知道今天就差不多还是嗯,5.1,同意今日还款,yes
3803,benrenshoucui,3.2,询问今日能否还款,哦知道了知道了马上还啊,哦知道了马上还啊,5.1,同意今日还款,yes
3804,benrenshoucui,3.2,询问今日能否还款,我知道我今天我今天就今天就还过去听我都要,我知道我今天我今天就今天就还过去听我都要,5.1,同意今日还款,yes
3805,df,3.2,询问今日能否还款,哦可以马上就还上,哦可以马上就还上,5.1,同意今日还款,yes
3806,benrenshoucui,3.2,询问今日能否还款,邮件可能是,邮件可能是,5.1,同意今日还款,yes
3807,benrenshoucui,3.2,询问今日能否还款,哦五分钟以后就行了五分钟以后以后就行了,哦五分钟以后就行了五分钟以后就行了,5.1,同意今日还款,yes
3808,RESC,3.2,询问今日能否还款,等会儿等会看看吧想办法,等会儿等会看看吧想办法,5.1,同意今日还款,yes
3809,benrenshoucui,3.2,询问今日能否还款,今天能存上好吧,今天能存上好吧,5.1,同意今日还款,yes
3810,df,3.2,询问今日能否还款,行行行那我现现在马上把那个钱存进去吧我记得我之前存过了的呀,行行行那我现现在马上把那个钱存进去吧我记得我之前存过了的呀,5.1,同意今日还款,yes
3811,df,3.2,询问今日能否还款,你等一下我已经我已经我先存进去啊,你等一下我已经我已经我先存进去啊,5.1,同意今日还款,yes
3812,df,3.2,询问今日能否还款,今天尽量好吧,今天尽量好吧,5.1,同意今日还款,yes
3813,benrenshoucui,3.2,询问今日能否还款,嗯嗯今天今天人,嗯今天人,5.1,同意今日还款,yes
3814,df,3.2,询问今日能否还款,呃也影响但是我昨天晚上还了今天忘记了马上马上保证金,呃也影响但是我昨天晚上还了今天忘记了马上保证金,5.1,同意今日还款,yes
3815,benrenshoucui,3.2,询问今日能否还款,知道马上为您转啊,知道马上为您转啊,5.1,同意今日还款,yes
3816,df,3.2,询问今日能否还款,今天肯定处理吧应该,今天肯定处理吧应该,5.1,同意今日还款,yes
3817,benrenshoucui,3.2,询问今日能否还款,马上处理马上处理,马上处理马上处理,5.1,同意今日还款,yes
3818,df,3.2,询问今日能否还款,哦我知道我知道我马上交到他好吧,哦我知道我马上交到他好吧,5.1,同意今日还款,yes
3819,benrenshoucui,3.2,询问今日能否还款,啊我不好意思忘记了我下午那个八号下午我下午搞进去啊,啊我不好意思忘记了我下午那个八号下午我下午搞进去啊,5.1,同意今日还款,yes
3820,benrenshoucui,3.2,询问今日能否还款,啊我今天五点之前我就处理好,啊我今天五点之前我就处理好,5.1,同意今日还款,yes
3821,df,3.2,询问今日能否还款,啊现在到我现在等一下我去手机去啊,啊现在到我现在等一下我去手机去啊,5.1,同意今日还款,yes
3822,df,3.2,询问今日能否还款,我我说我说的是三点钟,我说我说的是三点钟,5.1,同意今日还款,yes
3823,df,3.2,询问今日能否还款,啊我现在知道了你给我打电话我知道了应该二十五块还款我忘了现在我让他打钱感叹不,啊我现在知道了你给我打电话我知道了应该二十五块还款我忘了现在我让他打钱感叹不,5.1,同意今日还款,yes
3824,RESC,3.2,询问今日能否还款,到下午下午就处理吗,到下午就处理吗,5.1,同意今日还款,yes
3825,df,3.2,询问今日能否还款,马上的,马上的,5.1,同意今日还款,yes
3826,df,3.2,询问今日能否还款,哦等一下我马上就存钱的今天,哦等一下我马上就存钱的今天,5.1,同意今日还款,yes
3827,benrenshoucui,3.2,询问今日能否还款,忙型,忙型,5.1,同意今日还款,yes
3828,df,3.2,询问今日能否还款,啊我不知道忘了嗯怎么我今天还吧,啊我不知道忘了嗯怎么我今天还吧,5.1,同意今日还款,yes
3829,df,3.2,询问今日能否还款,哦哦我忘了我就是看了前面我查查路边我就转过去了,哦我忘了我就是看了前面我查查路边我就转过去了,5.1,同意今日还款,yes
3830,df,3.2,询问今日能否还款,好你永呃我知道你用信息发过来吧我一会儿把把它还上,好你永呃我知道你用信息发过来吧我一会儿把它还上,5.1,同意今日还款,yes
3831,df,3.2,询问今日能否还款,喂我有印象了忘记把钱就是我现在打进去吧,喂我有印象了忘记把钱就是我现在打进去吧,5.1,同意今日还款,yes
3832,benrenshoucui,3.2,询问今日能否还款,可以可以的马上,可以的马上,5.1,同意今日还款,yes
