id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
2006,benrenshoucui,4.2,询问明日能否还款,能来来,能来来,6.1,同意今日还款,yes
2007,benrenshoucui,4.2,询问明日能否还款,等一下可以扣款,等一下可以扣款,6.1,同意今日还款,yes
2008,df,4.2,询问明日能否还款,啊我知道我现在我在我今天下午转进去你放心,啊我知道我现在我在我今天下午转进去你放心,6.1,同意今日还款,yes
2009,benrenshoucui,4.2,询问明日能否还款,今天我尽量吧,今天我尽量吧,6.1,同意今日还款,yes
2010,benrenshoucui,4.2,询问明日能否还款,哦知道了知道了嗯嗯明明天哎也不今天今天明天哦就回去啊,哦知道了嗯明明天哎也不今天明天哦就回去啊,6.1,同意今日还款,yes
2011,benrenshoucui,4.2,询问明日能否还款,我昨天晚上准备存上去的后来忘掉了我马上我现在看的时候我等会去存上去,我昨天晚上准备存上去的后来忘掉了我马上我现在看的时候我等会去存上去,6.1,同意今日还款,yes
2012,benrenshoucui,4.2,询问明日能否还款,今天下午三点钟左右吧,今天下午三点钟左右吧,6.1,同意今日还款,yes
2013,df,4.2,询问明日能否还款,哦知道了早打电话了我说我下午,哦知道了早打电话了我说我下午,6.1,同意今日还款,yes
2014,df,4.2,询问明日能否还款,今天可以今天晚上可以我现在在外面吧,今天可以今天晚上可以我现在在外面吧,6.1,同意今日还款,yes
2015,benrenshoucui,4.2,询问明日能否还款,嗯下午就弄过去,嗯下午就弄过去,6.1,同意今日还款,yes
2016,df,4.2,询问明日能否还款,今天就还了,今天就还了,6.1,同意今日还款,yes
2017,benrenshoucui,4.2,询问明日能否还款,下午吧下午打过去,下午吧下午打过去,6.1,同意今日还款,yes
2018,benrenshoucui,4.2,询问明日能否还款,等一会马上还上应该耽误你们,等一会马上还上应该耽误你们,6.1,同意今日还款,yes
2019,df,4.2,询问明日能否还款,哦今天能够,哦今天能够,6.1,同意今日还款,yes
2020,benrenshoucui,4.2,询问明日能否还款,哎这个忘了一会我就存对吧,哎这个忘了一会我就存对吧,6.1,同意今日还款,yes
2021,benrenshoucui,4.2,询问明日能否还款,哦我今天弄交齐,哦我今天弄交齐,6.1,同意今日还款,yes
2022,benrenshoucui,4.2,询问明日能否还款,啊今天办还掉,啊今天办还掉,6.1,同意今日还款,yes
2023,benrenshoucui,4.2,询问明日能否还款,男人那行我下午吧我这会正忙着来进转性了来完成,男人那行我下午吧我这会正忙着来进转性了来完成,6.1,同意今日还款,yes
2024,RESC,4.2,询问明日能否还款,现在,现在,6.1,同意今日还款,yes
2025,benrenshoucui,4.2,询问明日能否还款,我马上的话办了吧,我马上的话办了吧,6.1,同意今日还款,yes
2026,benrenshoucui,4.2,询问明日能否还款,哦哦对对对对对对对我马上马上马上那我知道是马上呢,哦对我马上那我知道是马上呢,6.1,同意今日还款,yes
2027,df,4.2,询问明日能否还款,嗯麻烦方面麻烦存进去马上进去,嗯麻烦方面麻烦存进去马上进去,6.1,同意今日还款,yes
2028,df,4.2,询问明日能否还款,哦我还还没起床的马上去,哦我还没起床的马上去,6.1,同意今日还款,yes
2029,benrenshoucui,4.2,询问明日能否还款,我知道我现在就可以存进去一说你就扣掉吧好吧马上就到了好吧,我知道我现在就可以存进去一说你就扣掉吧好吧马上就到了好吧,6.1,同意今日还款,yes
2030,df,4.2,询问明日能否还款,哦知道我今天,哦知道我今天,6.1,同意今日还款,yes
2031,benrenshoucui,4.2,询问明日能否还款,肯定可以的那到期肯定可以换的那就都还没过时间又说逾期了没你你你那可能,肯定可以的那到期肯定可以换的那就都还没过时间又说逾期了没你那可能,6.1,同意今日还款,yes
2032,benrenshoucui,4.2,询问明日能否还款,知道我看看金,知道我看看金,6.1,同意今日还款,yes
2033,df,4.2,询问明日能否还款,我知道我我我下下午会会转过去,我知道我下下午会转过去,6.1,同意今日还款,yes
2034,df,4.2,询问明日能否还款,我不知道我马上马上存进去马上存进去啊,我不知道我马上存进去马上存进去啊,6.1,同意今日还款,yes
2035,df,4.2,询问明日能否还款,我马上到银行去吗,我马上到银行去吗,6.1,同意今日还款,yes
2036,benrenshoucui,4.2,询问明日能否还款,我忘了我一会还马上就完,我忘了我一会还马上就完,6.1,同意今日还款,yes
2037,df,4.2,询问明日能否还款,我说十分钟以后就还上了,我说十分钟以后就还上了,6.1,同意今日还款,yes
2038,df,4.2,询问明日能否还款,哦哦今天我处理吧,哦今天我处理吧,6.1,同意今日还款,yes
2039,df,4.2,询问明日能否还款,我今天晚上我就给你打过来,我今天晚上我就给你打过来,6.1,同意今日还款,yes
2040,RESC,4.2,询问明日能否还款,我赶紧给处理,我赶紧给处理,6.1,同意今日还款,yes
2041,df,4.2,询问明日能否还款,等一下我再重置,等一下我再重置,6.1,同意今日还款,yes
2042,benrenshoucui,4.2,询问明日能否还款,哦我我今天就还款啊,哦我今天就还款啊,6.1,同意今日还款,yes
2043,benrenshoucui,4.2,询问明日能否还款,可以今天直接从里扣就可以了,可以今天直接从里扣就可以了,6.1,同意今日还款,yes
2044,df,4.2,询问明日能否还款,我知道我下午给你上学充当这个建议呢,我知道我下午给你上学充当这个建议呢,6.1,同意今日还款,yes
2045,benrenshoucui,4.2,询问明日能否还款,对那这样啊,对那这样啊,6.1,同意今日还款,yes
2046,df,4.2,询问明日能否还款,哦我问尽快尽快我尽快处理好好好知道我知道我尽快处理好谢谢谢谢,哦我问尽快我尽快处理好好好知道我知道我尽快处理好谢谢,6.1,同意今日还款,yes
2047,benrenshoucui,4.2,询问明日能否还款,我已经跟你说过了我知道我今天下午去处理,我已经跟你说过了我知道我今天下午去处理,6.1,同意今日还款,yes
2048,benrenshoucui,4.2,询问明日能否还款,两点钟处理,两点钟处理,6.1,同意今日还款,yes
2049,benrenshoucui,4.2,询问明日能否还款,知道今天晚上还,知道今天晚上还,6.1,同意今日还款,yes
2050,df,4.2,询问明日能否还款,啊我现在马上给你转啊,啊我现在马上给你转啊,6.1,同意今日还款,yes
2051,benrenshoucui,4.2,询问明日能否还款,可以可以谢谢谢谢,可以谢谢,6.1,同意今日还款,yes
2052,df,4.2,询问明日能否还款,啊我知道我今天还,啊我知道我今天还,6.1,同意今日还款,yes
2053,df,4.2,询问明日能否还款,哦我知道了我尽快我尽快存钱进去好吧我知道了,哦我知道了我尽快我尽快存钱进去好吧我知道了,6.1,同意今日还款,yes
2054,benrenshoucui,4.2,询问明日能否还款,尽快换上,尽快换上,6.1,同意今日还款,yes
2055,benrenshoucui,4.2,询问明日能否还款,今天到上打上面扣啊,今天到上打上面扣啊,6.1,同意今日还款,yes
2056,RESC,4.2,询问明日能否还款,哦好的我现在处理,哦好的我现在处理,6.1,同意今日还款,yes
2057,benrenshoucui,4.2,询问明日能否还款,嗯一会一会处理啊,嗯一会处理啊,6.1,同意今日还款,yes
2058,RESC,4.2,询问明日能否还款,哦听听到想今天晚上请你尽量去出名,哦听听到想今天晚上请你尽量去出名,6.1,同意今日还款,yes
2059,benrenshoucui,4.2,询问明日能否还款,啊今天晚上吧,啊今天晚上吧,6.1,同意今日还款,yes
2060,benrenshoucui,4.2,询问明日能否还款,啊我那个一会就把那个贷款还上了,啊我那个一会就把那个贷款还上了,6.1,同意今日还款,yes
2061,df,4.2,询问明日能否还款,今天就可以了,今天就可以了,6.1,同意今日还款,yes
2062,benrenshoucui,4.2,询问明日能否还款,呃知道今天晚上就还上去了,呃知道今天晚上就还上去了,6.1,同意今日还款,yes
2063,df,4.2,询问明日能否还款,哦哦我知道一个还上去了,哦我知道一个还上去了,6.1,同意今日还款,yes
2064,df,4.2,询问明日能否还款,这个尽快处理吗,这个尽快处理吗,6.1,同意今日还款,yes
2065,df,4.2,询问明日能否还款,那那我现在就去现在就话我给我那个忘了,那我现在就去现在就话我给我那个忘了,6.1,同意今日还款,yes
2066,df,4.2,询问明日能否还款,哦知道知道我忘记了我今天下午等一下说预存上去好吧,哦知道我忘记了我今天下午等一下说预存上去好吧,6.1,同意今日还款,yes
2067,benrenshoucui,4.2,询问明日能否还款,哎呀我一会还了不就完了,哎呀我一会还了不就完了,6.1,同意今日还款,yes
2068,benrenshoucui,4.2,询问明日能否还款,哦哦我现在就去银行处理一下,哦我现在就去银行处理一下,6.1,同意今日还款,yes
2069,RESC,4.2,询问明日能否还款,嗯我我今天尽量吧,嗯我今天尽量吧,6.1,同意今日还款,yes
2070,RESC,4.2,询问明日能否还款,嗯我我我尽快好吗,嗯我尽快好吗,6.1,同意今日还款,yes
2071,df,4.2,询问明日能否还款,啊我知道我我马上把搞定,啊我知道我马上把搞定,6.1,同意今日还款,yes
2072,benrenshoucui,4.2,询问明日能否还款,好我可能忘了我现在存,好我可能忘了我现在存,6.1,同意今日还款,yes
2073,benrenshoucui,4.2,询问明日能否还款,啊知道今天把它钱花了好吧,啊知道今天把它钱花了好吧,6.1,同意今日还款,yes
2074,benrenshoucui,4.2,询问明日能否还款,哦我我我这马上处理一下,哦我这马上处理一下,6.1,同意今日还款,yes
2075,df,4.2,询问明日能否还款,哦知道知道我会马上处理的比较了解,哦知道我会马上处理的比较了解,6.1,同意今日还款,yes
2076,df,4.2,询问明日能否还款,下午可以吗,下午可以吗,6.1,同意今日还款,yes
2077,benrenshoucui,4.2,询问明日能否还款,今天晚上吧,今天晚上吧,6.1,同意今日还款,yes
2078,df,4.2,询问明日能否还款,嗯行我马上,嗯行我马上,6.1,同意今日还款,yes
2079,df,4.2,询问明日能否还款,因为今天晚上晚上,因为今天晚上,6.1,同意今日还款,yes
2080,benrenshoucui,4.2,询问明日能否还款,嗯嗯好像可以,嗯好像可以,6.1,同意今日还款,yes
2081,benrenshoucui,4.2,询问明日能否还款,我刚走我刚知道下午的时候给您打过去,我刚走我刚知道下午的时候给您打过去,6.1,同意今日还款,yes
2082,df,4.2,询问明日能否还款,知道啊但是今天我存进去了,知道啊但是今天我存进去了,6.1,同意今日还款,yes
2083,df,4.2,询问明日能否还款,我今天能处理啊,我今天能处理啊,6.1,同意今日还款,yes
2084,df,4.2,询问明日能否还款,今天就就,今天就,6.1,同意今日还款,yes
2085,benrenshoucui,4.2,询问明日能否还款,啊我今天就把它办好好吧,啊我今天就把它办好好吧,6.1,同意今日还款,yes
2086,df,4.2,询问明日能否还款,嗯八六我会尽快处理,嗯八六我会尽快处理,6.1,同意今日还款,yes
2087,benrenshoucui,4.2,询问明日能否还款,哦好好我知道我马上那个,哦好好我知道我马上那个,6.1,同意今日还款,yes
2088,benrenshoucui,4.2,询问明日能否还款,哦今天晚上就完了,哦今天晚上就完了,6.1,同意今日还款,yes
2089,benrenshoucui,4.2,询问明日能否还款,嗯嗯好的今天十五号每个月每个月还还款日十五号啊我知道我现在就还了,嗯好的今天十五号每个月每个月还还款日十五号啊我知道我现在就还了,6.1,同意今日还款,yes
2090,RESC,4.2,询问明日能否还款,哎呦利今天再还,哎呦利今天再还,6.1,同意今日还款,yes
2091,benrenshoucui,4.2,询问明日能否还款,嗯嗯什么什么方法,嗯什么方法,6.1,同意今日还款,yes
2092,df,4.2,询问明日能否还款,可以啊啊晚上就存进去啊,可以啊晚上就存进去啊,6.1,同意今日还款,yes
2093,df,4.2,询问明日能否还款,嗯我不知道我忘了可能忘记忘记存款的稍微等一下我重新存进去了好吧,嗯我不知道我忘了可能忘记存款的稍微等一下我重新存进去了好吧,6.1,同意今日还款,yes
2094,benrenshoucui,4.2,询问明日能否还款,啊可以可以麻烦我就存啊,啊可以麻烦我就存啊,6.1,同意今日还款,yes
2095,df,4.2,询问明日能否还款,哦哦我还没有收到自己解哈晚上嘛没事没事我来转账出去,哦我还没有收到自己解哈晚上嘛没事我来转账出去,6.1,同意今日还款,yes
2096,benrenshoucui,4.2,询问明日能否还款,哦是等一下我就充进去,哦是等一下我就充进去,6.1,同意今日还款,yes
2097,benrenshoucui,4.2,询问明日能否还款,我现在来处理呀,我现在来处理呀,6.1,同意今日还款,yes
2098,df,4.2,询问明日能否还款,哦好好吧马上马上我刚刚从外地开车回来刚刚到家我把它存多存进去,哦好好吧马上我刚刚从外地开车回来刚刚到家我把它存多存进去,6.1,同意今日还款,yes
2099,benrenshoucui,4.2,询问明日能否还款,不说了今天吗,不说了今天吗,6.1,同意今日还款,yes
2100,df,4.2,询问明日能否还款,今天都可以我知道我知道我这都去了,今天都可以我知道我这都去了,6.1,同意今日还款,yes
2101,df,4.2,询问明日能否还款,忘了忘了我我今天停电就还上了,忘了忘了我今天停电就还上了,6.1,同意今日还款,yes
2102,benrenshoucui,4.2,询问明日能否还款,嗯嗯看到了知道的我今天下午就基本上存档,嗯看到了知道的我今天下午就基本上存档,6.1,同意今日还款,yes
2103,df,4.2,询问明日能否还款,我知道我一会去管,我知道我一会去管,6.1,同意今日还款,yes
2104,benrenshoucui,4.2,询问明日能否还款,哎今天,哎今天,6.1,同意今日还款,yes
2105,benrenshoucui,4.2,询问明日能否还款,哦好我下午就处理的好好嗯嗯,哦好我下午就处理的好好嗯,6.1,同意今日还款,yes
